"","geneID","FLM-ERR225783","iL3-ERR225784","PF-ERR299168","PF-ERR299169","PF-ERR299170","FLF-ERR299171","FLF-ERR299172","FLF-ERR299173","PF-ERR299174","PF-ERR299175","PF-ERR299176","FLF-ERR299177","FLF-ERR299178","FLF-ERR299179"
"365","SRAE_X000218400",0,0,0,0,0,0,0,0,0.0296573002577851,0,0,0,0,0
"366","SRAE_X000218500",0,0,0,0,0,0.0923418963838693,0,0,0,0,0,0.0459239710427203,0,0
"367","SRAE_X000218700",0,0,0.176708264725995,0.0508138737476162,0,0,0,0,0.0293141328522566,0,0.0672397022025574,0,0,0
"368","SRAE_X000221500",0,0,0.0297854577448258,0,0,0.172957404979715,0.0290563318482911,0.0545759912649729,0.029605570014735,0,0,0.170973300810186,0.0878726383763355,0.183121590869293
"369","SRAE_X000221900",0,0,0,0,0.0350366059662037,0,0.0546408045616185,0,0,0,0,0,0,0
"370","SRAE_X000226100",0,0,0.0929812300298522,0.167151440253538,0.19965130345809,0,0.0693092411294451,0.0520334306366197,0.0641843009299691,0.10079839806115,0.140840407150639,0,0,0.0521609417914554
"371","SRAE_X000226500",0,0,0.0296894258974955,0,0.0329966527426986,0,0.0290926721897055,0.0526943387077151,0.0298378965581039,0.0502292014309565,0.0661553812924918,0.0444966068160585,0.0290151853086055,0.0530972991523703
"372","SRAE_X000231700",0,0,0,0.0502636395122273,0.0993882709001596,0,0.0292869814367254,0,0.0300515154063232,0.101159606427008,0.0664177239055657,0.0891251580355389,0.0583145358586786,0
"373","SRAE_X000231800",0,0,0,0,0.0331706618179948,0,0,0,0.0297730256636501,0,0,0,0,0
"374","SRAE_X000231850",0,0.183126924701305,0.0589300924190075,0,0.0330616786613534,0.136123259898842,0.028670723272775,0.0518945337145257,0.0590954185216421,0.100245648199916,0,0.0909903398666581,0.0574759524882725,0.0520514811689666
"375","SRAE_X000232100",0,0,0.02961575412989,0,0,0.0458370019970606,0,0.156260697387028,0,0,0,0,0.0577427413296607,0
"376","SRAE_X000232200",0,0,0,0,0,0,0.028699791739867,0,0,0,0,0,0.0577560464598785,0
"377","SRAE_X000232300",0,0,0.0296302197994696,0.0502236160492309,0.0664585201086918,0.136711711078814,0.173022946625854,0.104399404080807,0.029713097719204,0,0,0,0.0577983579423171,0
"378","SRAE_X000233200",0,0.351989358430487,0.0295346073806007,0,0,0.0915060318368592,0.028695188440321,0.0519323406355672,0.0296018401041492,0,0,0.091738664044822,0.0287902473193636,0
"379","SRAE_X000233300",0,0,0,0,0,0,0,0,0,0,0,0,0.0288430767515871,0
"380","SRAE_X000233400",0.106425997665305,0,0.0905224619588521,0,0,0,0.176271878531053,0.053183080987098,0.0302599808164952,0,0.101779031730586,0.0928629066420219,0.0882997498171278,0.0533650012256487
"381","SRAE_X000233700",0,0,0.0591881674641633,0.100300191628228,0,0,0.0288064492338342,0,0,0,0.035077060986752,0,0,0.0564058885213048
"382","SRAE_X000233800",0,0,0,0,0,4.0664486129175e-08,0.0573686254970366,6.70309041803704e-09,0,9.88896389371322e-08,4.5795277151762e-09,0,0,0
"383","SRAE_X000233900",0.284739121243486,0,0.0144159378893495,0,0,0.0209438550850788,0,0.0266227102931545,0,0,0,0,0.0285205977903199,0.0543587515181009
"384","SRAE_X000234000",0.0337202173580892,0,0.0152109957447541,0.025737035875673,0,0,0.0148251632098883,0.0536884438083987,0,0,0.0170693067527004,0.0776100834620001,0.0890456443303801,0.215556019541961
"385","SRAE_X000234300",0,0,0.029537669850621,0,0,0,0,0,0.0297158055805605,0,0,0,0,0
"386","SRAE_X000234400",0,0,0.0884135344968019,0,0.0343713285344269,0,0.0283048508051754,0,0.0580412863159192,0,0.0337446356627426,0,0,0
"387","SRAE_X000234500",0,0,0,0,0,0.0466374513734563,0,0.0522717325353073,0,0,0.0331394584970401,0.049272681426792,0.0535001665460944,0
"388","SRAE_X000234600",0,0,0.0592734359525865,0,0.133193548660574,0.0458497274822146,0.0576061197217017,0,0.0297067219874282,0.0504511752920428,0,0.0459667239180071,0,0
"389","SRAE_X000234700",0,0,0.118447927236842,0,0.033274262733142,0,0.0287768683040418,0.0520813559610345,0.118725179427897,0.0504118224646488,0.0667840122324912,0.0459436834168665,0.0288678031034178,0
"390","SRAE_X000234800",0,0,0.0696097366750418,0,0,0.0457180872712396,0,0.104429686665668,0.0297360846205422,0.1513743928433,0.133593671246503,0.0458411092418269,0.0578447953598539,0
"391","SRAE_X000234900",0,0,0.0289430189658408,0,0.141012841862904,0,0,0,0.0883439685120418,0,0,0,0.0272128741309252,0.0538114135455899
"392","SRAE_X000235000",0,0.190370334721625,0.0294056628994217,0.0497894214191015,0,0.0450153911712855,0.0286430217252322,0,0.058983175563978,0.0499583811345826,0.0330322617915267,0.0451499908863262,0.0557613921185664,0
"393","SRAE_X000235200",0,0,0,0,0.0166482790309188,0.0458716464861353,0.0143944842384663,0.0260513753749691,0,0,0,0.0229943009640324,0.0288819539284959,0
"394","SRAE_X000235400",0,0,0,0,0.0166482790309188,0.0458716464861353,0.0143944842384663,0.0260513753749691,0,0,0,0.0229943009640324,0.0288819539284959,0
"395","SRAE_X000235600",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","SRAE_X000235800",0,0,0.040808527552156,0.100549660408224,0.0665653907512538,0.0458344437090324,0.0287862254378967,0,0.0890709029775758,0.0730877214600704,0,0,0,0
"397","SRAE_X000235900",0,0.0286396228906231,0.0532406710202349,0.00707029761163447,0.0710438474747467,0.137170568310208,0,0,0.136580577130145,0,0.105070551410253,0,0.0369566955105735,0
"398","SRAE_X000236000",0,0,0,0,0,0.0459893587912005,0,0,0,0,0,0,0,0
"399","SRAE_X000236100",0.622202526200886,0,0.0337683920736569,0,0.0781214847932309,0,0,0,0.0337465498619196,0.0631636157701362,0.038375602513972,0,0,0
"400","SRAE_X000236200",0.0409024039053873,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","SRAE_X000236700",0,0,0.0592205161312804,0.05022242630248,0.132937780851784,0.0456421254164609,0.0288065978713334,0.0521368277104108,0.0296909589971645,0.10075995864488,0,0,0.0577571824481572,0.0522924723695
"402","SRAE_X000236800",0,0,0,0.050218314433272,0,0.0450596008224118,0.0290180187596869,0,0.0298294582019232,0,0,0,0.0290184927388402,0
"403","SRAE_X000236900",0,0,0.177621202440385,0.0502684309510126,0.0332869562302526,0.045908441073271,0.0287550198991141,0,0.148343745062473,0,0,0,0,0.104329866244345
"404","SRAE_X000237000",0,0,0.0300669533485212,0,0,0,0.0293718399855145,0,0.0608531554131381,0,0,0.0433090294460902,0,0
"405","SRAE_X000237300",0,0,0.0592351104695073,0,0.0664965091234342,0,0,0,0.0593857803056248,0.0503978188537004,0,0,0,0
"406","SRAE_X000237900",0,0,0.0726451305667216,0,0,0,0,0,0,0,0,0,0,0
"407","SRAE_X000238200",0,0,0,0,0,0,0.0580749857805339,0.158267941888391,0,0,0,0.0440119710802355,0.0288915625729102,0.0531885795987458
"408","SRAE_X000239350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","SRAE_X000239500",0,0.380488608953152,0,0.0247286412252524,0,0.0223435930502009,0,0.025765452024459,0.0146508087573326,0.0496269477479439,0,0,0.0142500747570832,0
"410","SRAE_X000239600",0,0,0.0296785206328804,0.0501941949319208,0.0331760792884118,0,0,0,0.0595313005979323,0.1007390096904,0.033281543825885,0,0.0289600987549501,0
"411","SRAE_X000239700",0,0.380488608953152,0,0.0247286412252524,0,0.0223435930502009,0,0.025765452024459,0.0146508087573326,0.0496269477479439,0,0,0.0142500747570832,0
"412","SRAE_X000240200",0,0,0.0579970339804715,0.107292155330782,0,0,0.0137289208509179,0,0.0604720363668431,0.0550299130092427,0.0655931300447188,0,0.0332269611661775,0
"413","SRAE_X000243700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414","SRAE_X000246550",0,0,0,0,0,0.0456833368422526,0.0577005666281755,0,0,0,0,0,0.0289199613437112,0
"415","SRAE_X000248800",0,0.376376962793088,0,0,0.0326592470158131,0.133990601938189,0.0568074156122874,0,0,0,0,0,0.0853420004382291,0.0516026349355374
"416","SRAE_X000254300",0,0,0,0,0,0,0.0863680686759986,0,0,0,0.0334234934912415,0.0920270092240716,0,0
