"","geneID","L1-DRR029433","L1-DRR029434","iL3-DRR029435","iL3-DRR029436","L3_lung-DRR029437","L3_lung-DRR029438","Young_FLF-DRR029439","Young_FLF-DRR029440","FLF-DRR029441","FLF-DRR029442","iL3a_1d-DRR029443","iL3a_5d-DRR029444","Egg-DRR029445","Egg-DRR029282","FLF-DRR106346","FLF-DRR106347","FLF-DRR106348","FLF-DRR106349","FLF-DRR106350","FLF-DRR106351","PF-DRR106352","PF-DRR106353","PF-DRR106354","PF-DRR106355","PF-DRR106356","PF-DRR106357"
"381","SVE_1247700",0,0,0,0,0.0320736396208462,0,0.0361027850671526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","SVE_1247900",0,0,0,0,0.063639682402661,0,0.0470754912560886,0,0.0841761957793331,0.0537477205952941,0.0309636055184327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","SVE_1248000",0,0,0,0,0,0,0.0385257524915164,0,0,0,0,0,0,0,0.0786699708800144,0,0,0,0,0,0,0,0,0,0,0
"384","SVE_1248100",0,0,0,0.0577432202263042,0,0,0,0,0.0296123062542703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","SVE_1248300",0,0,0.029287808691545,0,0,0,0.00738223146100555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231274129316842,0,0,0,0,0
"386","SVE_1248400",0,0,0.104306095682472,0.0092126016452289,0.0180466637422377,0,0,0,0,0,0,8.72986330608519e-06,0,0,0,0,0,0,0,0,0.0790966739730076,0,0,0,0,0
"387","SVE_1248500",0,0,0,0,0,0,0.0879743079844902,0,0.161871062032984,0,0,0.03598790141148,0,0.0314644463328701,0,0,0,0,0,0,0,0,0,0,0,0
"388","SVE_1248700",0,0,0,0,0,0,0.034290120874418,0,0,0,0,0.00735588712064114,0,0,0,0,0,0,0,0,0,0,0,0,0.0756913288280135,0
"389","SVE_1249100",0.02681816375355,0.0445690193547119,0.0447260325188017,0,0.0287830509017739,0,0.0318918816082772,0,0.0722066157563273,0.0641730145142754,0,0,0,0,0,0.0683062061246455,0,0,0,0,0,0.133048933184617,0,0,0,0
"390","SVE_1249600",0,0,0,0,0,0.0567617966795185,0,0,0,0,0,0.026217816247509,0,0,0.0684880760529341,0.0673128989915817,0.132569620045457,0,0,0,0.132160382424397,0,0.0799671596721282,0,0,0
"391","SVE_1249900",0.0649514101551135,0,0,0,0,0,0,0.0440805486001081,0,0.110996927444594,0,0,0,0,0.097649544478102,0,0.0694689211551853,0,0,0,0.0713885626032379,0.0846836050270064,0,0.0797160729052095,0.0763614905773143,0.100482580318064
"392","SVE_1251500",0.0300911389150836,0,0,0,0.288852850572602,0,0.0643130779536258,0,0.10124203563733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","SVE_1251700",0,0,0.028515147233961,0,0,0.157212914301183,0.0749738375426652,0,0,0,0,0.0160479584192646,0,0,0,0,0.146486413561299,0,0,0,0,0,0,0,0,0
"394","SVE_1253300",0,0,0,0,0,0,0,0,0.0305342376423867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","SVE_1253500",0,0,0.0317636909235226,0,0,0,0,0,0.0279129893065623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","SVE_1266300",0,0,0.0522479419518529,0,0.0528953986419485,0,0.0599661277493014,0,0.0231475278914864,0.0446414694656865,0,0,0,0,0,0.0728480561512491,0,0,0.103283907938093,0,0.144435118883478,0,0,0.0875371653349172,0.0857911412157148,0
"397","SVE_1273400",0,0,0.0850905395187938,0,0.0287221857957625,0,0,0,0.0753860399097806,0,0.0426058142297028,0.0323211052737123,0,0.0345610308125087,0,0,0,0,0,0,0,0.154747607666747,0,0,0,0.0925654524842687
"398","SVE_1274700",0,0.0376955368915506,0.146551905913233,0,0.148052790682073,0,0.0330946987029514,0.0555125559507909,0,0,0.0860078092166416,0.0330835055460384,0,0.0356179620636125,0.266002404496752,0,0,0,0,0,0,0,0,0,0,0
"399","SVE_1274900",0.0650775560710202,0,0,0,0.0379158923106231,0,0.179280447434856,0,0.0277098383796606,0,0,0.0357892995292374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","SVE_1275100",0.0983857425223783,0,0.0683868963008887,0,0.0723072045786913,0,0.175091283886509,0.121260159614128,0.0215308151568914,0,0,0,0,0,0,0,0.0662391690435682,0,0.0994611400467962,0,0,0,0,0,0,0.040963800530424
"401","SVE_1276400",0,0,0.0283232010981281,0,0.0287604777926538,0.0788867389402229,0,0,0,0.0624617632802733,0.0276834532359393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","SVE_1276500",0.0258259869124134,0,0.0550711382780819,0.1118483601992,0.0835560706947001,0,0.0309574595685496,0,0.0240100095709711,0,0.0537323550928942,0,0.0787933778381516,0,0.0788942909114859,0,0,0,0,0,0,0.225217356649432,0.0921660774226981,0.0899103192778636,0,0
"403","SVE_1276700",0.0486748470635478,0,0,0,0.0262794493500048,0,0.147281281221011,0,0,0,0,0,0,0,0,0,0,0,0.22312877957512,0.326031629261542,0,0,0,0,0,0
"404","SVE_1277100",0,0,0,0.0620705330954415,0,0.0766456577262973,0.0303786667327681,0,0,0,0,0,0.131093095334561,0.0327820307051428,0,0,0,0,0,0,0,0.127583376636107,0,0,0,0
"405","SVE_1277200",0,0.187578054045936,0.0302701560363592,0.0559116289366818,0,0,0,0.0551061728223241,0,0,0,0,0.0395218537950544,0,0,0,0,0,0,0,0,0,0,0,0,0
"406","SVE_1277400",0,0,0,0,0,0,0.037373008112587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407","SVE_1279100",0,0.138288353852416,0.0303971099443469,0,0.0308498232201798,0,0.0356736949305707,0,0.0264491084747487,0,0,0.171071028478408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","SVE_1284900",0,0,0,0.0729680235067095,0,0,0.420330792615526,0,0,0.163756819205505,0,0,0,0.0354589926322671,0,0.0515525608930063,0,0,0,0,0,0,0,0,0,0
"409","SVE_1285200",0,0,0.0596232908103916,0,0.0367609004926037,0,0.0343477450587367,0,0.0337152551603744,0,0.0293016712554777,0,0,0,0,0,0,0,0,0,0.080908661504444,0,0,0,0,0
"410","SVE_1285300",0,0,0,0,0,0,0.0659829042108985,0,0.0510409073760087,0,0.0567814477396515,0.032878567130754,0,0,0,0,0,0,0,0,0,0,0,0,0.0988552110227024,0
"411","SVE_1285800",0,0,0,0.0597337142774129,0,0,0,0.0799332847224643,0.0579987410229994,0.0723013118912497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","SVE_1286300",0,0,0.0276477471411086,0,0,0,0.0954913746656086,0,0.0244398508598232,0,0,0.0312304372477751,0,0,0,0,0,0,0,0,0.0709596858505881,0,0,0,0.0842869868813732,0.16576944741492
"413","SVE_1286500",0,0,0,0,0.0294931853010635,0,0,0,0.0256573418304059,0,0.0286035229243565,0.0331110741847181,0.0369078085172001,0,0,0,0,0,0,0,0,0,0,0.102687331674543,0,0
"414","SVE_1286700",0,0,0,0,0.0746054210569711,0.124528775527608,0,0.202285654410264,0,0,0,0,0,0,0,0,0,0,0,0,0.203877207810084,0.0661792776274051,0.081257898311978,0,0.074422068742405,0
"415","SVE_1287000",0,0,0,0,0.210394448959575,0.125305477482599,0.0293100278769931,0.0506297289234252,0.0227357702555937,0,0,0,0,0,0,0,0,0,0,0,0.0744906588690919,0.0737091211404726,0.181102434486151,0,0,0.0837511969415155
"416","SVE_1303100",0,0,0.0295281111902956,0.135201365581376,0,0,0.0521549192873707,0.111026999550931,0,0,0,0,0,0,0,0,0,0,0.117078240550773,0.117393160466742,0,0.211467812676959,0,0,0,0
"417","SVE_1303200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","SVE_1305500",0,0,0.25614100101875,0,0,0,0.123488889477579,3.68995493809156e-07,0,0,0.0283439657910091,2.62620373547399e-07,0,0,0,0.0764677760288777,0,0,0,0,0.2194689287181,0,0,0,0.12349140639485,0
"419","SVE_1305800",0,0,0,0,0.095163829484487,0.140576047746711,0.157485079602799,0,0,0,0.127056052205256,0.147033996735457,0,0,0,0,0,0,0,0,0.189120365467495,0,0.0951788290438481,0,0,0
"420","SVE_1306700",0.0293792155486188,0,0.062642775841091,0,0.0317340574460169,0,0,0,0.186643955618889,0,0.0306898655954683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","SVE_1306800",0,0,0.04222962366619,0.0700093069014982,0.0562659372292616,0,0.254149966430792,0,0,0,0.112584778811959,0.0616762899871472,0,0,0.0678552120523504,0,0,0,0,0,0,0,0,0.0824158143326015,0,0
"422","SVE_1306900",0,0,0.0301676197552613,0,0,0,0,0.0587983602973777,0,0,0.0590075799864714,0.0340752609153441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","SVE_1307000",0.0836045091647264,0,0.0410939938478647,0,0,0,0,0,0.0299446188904019,0,0.249742204616599,0.172825502698367,0.0371224493772086,0,0,0,0,0,0,0,0,0,0.0858549983772671,0,0.081453134882884,0
"424","SVE_1307500",0,0.0334057600447107,0.101220612063813,0.0498146101844593,0,0,0.0426299950829988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798061855571199,0,0,0,0,0.166130644302624
"425","SVE_1307700",0,0,0,0,0,0,0,0,0.0112875584321112,0,0,0,0,0.0346354676387736,0.198059828875173,0.30801276667643,0,0,0,0,0,0,0,0,0,0
"426","SVE_1308100",0,0,0,0,0.0294527942641037,0,0.0342163010641363,0,0,0,0.0287275802063025,0,0,0,0,0,0,0,0,0,0,0,0.030525303501102,0,0,0
"427","SVE_1308200",0,0,0,0,0,0,0,0,0,0,0,0.0350177346218985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428","SVE_1308400",0,0,0,0,0,0,0.0654911147033558,0,0.0252762047316487,0,0,0,0,0,0,0,0,0,0,0,0,0.0774732542071993,0,0,0,0
"429","SVE_1308500",0.0583577251956612,0,0.0448440015080452,0,0,0,0,0,0,0,0.0305376743474346,0.0354335160426855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","SVE_1308600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595562491024317,0,0,0,0,0,0,0,0,0,0
"431","SVE_1308700",0,0.0377696696308624,0.0311024658404199,0,0.0629793352420847,0,0.0705926473194992,0,0,0.055306869693525,0.0304795067693543,0.0352288281261553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","SVE_1309100",0,0,0.0463878288798393,0,0,0,0,0,0,0,0.03044530712845,0.03531619057863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","SVE_1309200",0,0,0,0,0.0647803477853036,0,0,0.0497712350633096,0,0,0,0.0665579064447662,0,0,0,0,0,0,0,0,0,0,0,0,0.0810048504832714,0
"434","SVE_1310000",0,0,0.0702333277725671,0,0,0,0.0994020129554162,0,0.038777602624497,0,0,0,0,0,0.068150922449344,0,0,0,0.202492838713554,0.19791374062366,0,0,0,0.0782429399483967,0,0
"435","SVE_1310200",0.0264212566612471,0,0.119245634232108,0.0165447938346328,0.0331876242839179,0.138699609762003,0.207103641754216,0,0,0,3.35551587040572e-10,0,0,0,0,0,0,0,0,0,0.201656554239569,0.0789590412096737,0,0.106686562905339,0,0
"436","SVE_1311100",0.114927995446969,0.039186312131008,0.0580555199314411,0,0,0.0714772190506559,0.0907271991978808,0.0579633807157822,0.0639860669701924,0.060633575648467,0.0679510948984103,0.0369876337494132,0.0817938570541926,0,0.0867020425619066,0,0,0,0,0,0,0,0,0,0,0
"437","SVE_1318100",0,0,0,0,0,0,0,0,0.164931076614075,0,0.0153183425351985,0.0709184146577315,0,0.0380895884114863,0,0,0,0,0,0,0,0,0,0,0,0
"438","SVE_1318200",0,0,0,0.0550286363115736,0.0552154670629247,0,0,0,0,0,0.131686978336706,0,0,0.0378394949177748,0,0,0,0,0,0,0,0,0,0,0,0
"439","SVE_1318600",0,0,0.0527070881029364,0.0528160645580106,0.0706229015187658,0,0.0771530625020625,0.0512083307093411,0.172371258842803,0,0.0887083822197232,0,0,0,0,0,0,0,0,0,0,0,0,0.101322842890117,0,0
"440","SVE_1329300",0,0,0.0598068324515423,0.0527219771408484,0.0900723798608037,0.0649589361350358,0.244848889873158,0.10134161983167,0,0,0.0878989711875567,0.135934353077649,0,0,0,0,0,0,0,0,0,0.07149808291786,0,0,0.0856156238069342,0
"441","SVE_1330200",0,0,0,0,0.244341405637923,0,0.13003583088988,0,0.0216800856723547,0,0.060450170937725,0,0,0,0,0.0965179017979524,0,0,0,0,0,0,0,0,0,0
"442","SVE_1330900",0,0,0,0,0,0,0,0,0,0,0,0.0295907212401674,0,0.0316364691048006,0.0740167658603765,0,0,0,0,0,0.07184548022849,0,0,0,0,0
"443","SVE_1333000",0.0284287905796316,0,0.0495750848951751,0,0.0306704521085524,0.130962302981992,0.104310424463193,0.205863868046719,0,0.0517689363274724,0.133285039604228,0.0406794756035756,0,0,0,0.0844789928649844,0,0,0,0,0,0,0,0,0,0
"444","SVE_1333100",0,0.0358446634109912,0,0,0.035251210199042,0.0656631602377315,0.0684248906640519,0.0707859342799419,0,0.0523399752224092,0.0416014781356975,0,0.0375820831073235,0,0.0838148355446305,0,0.0804475375434454,0,0,0,0,0,0,0,0,0
"445","SVE_1333600",0,0,0,0,0.02326040038438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665113470515153,0.197105904484478,0,0,0,0.0757345312748648
"446","SVE_1334500",0,0,0,0,0.0635324007465633,0,0,0,0.0276602353023151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","SVE_1334600",0.0589195888621791,0,0.031445619486203,0,0.0635684123440749,0,0.098636851355272,0,0,0,0.123304543114115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448","SVE_1334700",0.0263457758373574,0,0,0,0.0438626795100651,0,0,0,0.117136947787003,0,0.261179605050739,0.0320271276829482,0,0,0,0,0,0,0,0,0,0,0.094074669804092,0,0,0.0892051214249475
"449","SVE_1334800",0.17625859488043,0,0.160889837642443,0,0,0,0,0,0,0,0,0.0294791706250963,0,0,0.218282706679122,0,0.0676925723605751,0,0,0,0,0.0701528021443583,0,0,0,0
"450","SVE_1335000",0,0,0.0318736556899097,0,0,0,0.036188000258048,0,0.0279880332541522,0,0.0624535700587361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","SVE_1335200",0,0,0,0,0.0280702882238808,0,0,0.0619261777614631,0.0481840298488363,0,0,0.0311501829008756,0,0,0,0,0,0,0,0,0,0,0.0839628553069805,0,0,0.0742395010572984
"452","SVE_1335600",0,0,0,0,0,0,0.00339582606129535,0,0.0786523501218657,0,0,0.0611370439327202,0,0,0,0,0,0,0,0,0,0.15566527462362,0,0.190088905245365,0,0
"453","SVE_1340500",0,0,0.0305517750751944,0.0539018599884699,0.0306536680912114,0,0.107311667778196,0,0.0595059517484159,0,0.0693509940876184,0.0680566308714674,0,0,0,0,0,0,0,0,0,0.0723591643514541,0,0,0,0
"454","SVE_1340600",0,0,0.0595206705908739,0,0.0918219481089096,0,0,0,0.079670757856339,0,0.0314917062636621,0.068445259907057,0,0,0,0,0,0,0,0,0.0767736538030445,0,0,0,0,0
"455","SVE_1340700",0,0,0,0,0,0.0228112692864567,0,0,0,0,0.143970950957771,0.0635339799222358,0,0,0.0843342070106157,0,0,0,0,0,0,0,0,0,0,0
"456","SVE_1340900",0.0260174631128562,0,0,0,0.0280744409596406,0,0,0.0488019310085172,0,0,0,0,0,0,0.0843144249898708,0,0,0,0,0,0,0,0,0,0,0
"457","SVE_1397400",0,0,0,0,0.0613146459245945,0,0,0.0556250495076417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","SVE_1398100",0,0,0.108291525687468,0,0.0274081981696073,0,0.0306846913522887,0,0.118545281408521,0.0486509739514425,0,0,0,0,0,0,0,0,0,0,0.0797656203246489,0.155892592539344,0.0971343882339957,0,0,0
"459","SVE_1398200",0.0268595082882349,0,0.0286199186262306,0,0.0289871584664666,0,0.129741241259251,0,0.0250518599705349,0,0,0.0323633922052227,0,0,0,0,0,0,0,0,0.0843094988528441,0.0822535748316324,0,0,0,0
"460","SVE_1398600",0,0,0.116270991606708,0,0.116751740129854,0.0631363556475263,0.101986605221188,0.0492518449286708,0,0.0497657740383437,0.113929672887523,0,0,0.0352843380529958,0,0,0,0,0.0979314849109155,0.0956461723309849,0.0707741947716247,0.0696070378535017,0,0,0,0
"461","SVE_1401900",0,0,0,0,0,0,0.123022244388721,0,0,0,0.0597031465518112,0.0332419536787169,0,0,0,0,0.129225288768775,0,0.125784958246546,0.104375096772103,0.0413162864811546,0,0,0.0771863947057929,0,0.141576194257243
"462","SVE_1410300",0,0,0,0,0,0,0.0326284659502721,0,0,0,0.0559425424253531,0.032462149055371,0,0,0.0825999485610769,0,0,0,0,0,0,0,0,0,0,0
"463","SVE_1410700",0,0,0,0,0,0,0,0,0.170700244993034,0.0571782873146805,0.081720581927552,0,0,0,0,0,0,0,0,0,0,0,0,0.0890461603724342,0,0
"464","SVE_1418100",0,0,0.0306179199230669,0,0.0843168008773041,0,0.0722834402595975,0.0506501836259295,0.0499240259750857,0,0.0374877944626437,0.0408796935477834,0,0,0.130812463068608,0.0640453993151757,0,0,0,0,0.0652762192702934,0.128185503678923,0,0,0.0971586618869191,0
"465","SVE_1418200",0,0,0,0.0550342492036606,0.0430639673599677,0,0,0,0,0,0.0304794444214447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","SVE_1418500",0,0,0.115505298601233,0,0.06527051347051,0,0.0631885268807892,0,0.0486669855747849,0,0.000303891033866703,0.0312622940493096,0,0,0.0294649233727337,0.0742991450667255,0,0,0,0,0,0.0727517252706133,0,0.0899228597527253,0,0
"467","SVE_1431300",0,0,0.0354178688656321,0,0,0,0,0,0,0,0,0.0705038158090382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","SVE_1431400",0,0,0.0284824387002434,0,0.0288195471406649,0,0.0644226253715188,0,0.0249065970795801,0,0.0278789366995399,0.032178128593255,0,0,0,0,0,0,0,0,0,0,0.101570329507521,0.0997895904597726,0,0
"469","SVE_1431500",0,0,0.0284970658384309,0,0.0575301662546774,0,0,0,0.22869005773871,0.0486321259674871,0.089980209395728,0,0,0,0,0.0927956151852775,0,0,0,0,0,0,0,0,0,0.0871502096996375
"470","SVE_1431600",0.0280598826322107,0,0.0896747816283157,0,0,0,0.229898165290755,0,0.0624211328665813,0,0.0587439313680926,0,0,0,0,0,0,0,0,0,0,0.0804238095795092,0,0,0,0
"471","SVE_1432200",0.025641006037638,0,0.0546086050416204,0.0528217902989986,0.0276314138300838,0,0,0.0524546786355495,0,0.0518983394452505,0.0534531028635773,0.0925709827882961,0,0,0.0820903148020179,0,0.0789790659367356,0,0,0,0.236728649771489,0,0,0,0,0
"472","SVE_1438400",0,0,0,0.0511423120817722,0.028744210882665,0,0,0,0.0249825331830309,0,0,0,0,0,0,0,0,0,0,0,0.0831403843791126,0,0,0,0,0
"473","SVE_1438600",0,0,0,0,0,0,0.0596975218905524,0,0.0230321363290086,0,0.0765729282486761,0.0592335261980096,0,0.0316513514308756,0.220593628007059,0.072064264249153,0,0,0,0,0,0,0,0.0866217042993029,0.0848836971663795,0.0840722489832599
"474","SVE_1438700",0,0,0.0578621507470798,0,0.0584553628033737,0,0.0334296729238317,0,0.128573485042975,0,0.0568771285391386,0.0329932252261404,0.0717208511489533,0,0,0,0,0,0,0,0,0,0,0,0.091935955352892,0.181579243278898
"475","SVE_1443200",0,0.0825677013114538,0,0,0,0.0751180574274722,0,0.0617141222065831,0.0694027065027921,0,0,0.0297108024864168,0,0,0,0,0,0,0,0,0.0645740257082054,0,0,0,0,0
"476","SVE_1450300",0,7.82157232063519e-10,0.00236644243183645,0,0.0630698840908979,0,0,0.0516531372478224,0,0.0942083309217693,0.0702425345650002,0.0105564928284111,0,0,0,0,0,0,0.125191960556475,0.134146679169988,0.0849713349692057,0.103749615272582,0,0.163546256565611,0,0
"477","SVE_1453100",0,0,0.0273223226111184,0,0.0829180931401414,0,0.0307428687827771,0.0547722880378203,0.160697102537547,0,0.0266745490328763,0.0615393743750712,0,0,0,0,0,0,0,0,0.0768433192898475,0.185223924478019,0.0926227746417345,0,0,0.169355533861938
"478","SVE_1453300",0,0,0,0,0.148908061072687,0,0.0599037563023783,0,0.0283168798233942,0.0707603394247798,0,0,0,0,0.115644184089382,0,0,0,0,0,0,0,0,0,0,0
"479","SVE_1453700",0,0,0,0,0.0250800112074881,0,0,0,0,0,0,0,0,0,0.0583186035256887,0,0,0,0,0,0,0,0,0,0,0
"480","SVE_1453900",0,0,0,0,0,0,0,0,0.0283601160571974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481","SVE_1454100",0,0,0,0,0,0.230194667414078,0.0701081602473993,0,0.0544263687595953,0,0,0.0350653683405487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482","SVE_1470000",0,0.0367596294644843,0,0,0,0,0.0750985490489111,0,0.0106683708019243,0,0,0,0,0,0.0768478526086542,0,0,0,0,0,0,0,0,0.0875781363142513,0,0
"483","SVE_1481700",0.0275166346289517,0,0,0,0.0511375128674865,0,0.223469743198786,0,0.0665296732941202,0,0.0605260621881948,0.127467180842451,0,0.0450409328293677,0,0,0,0,0,0,0,0.000175912935139143,0,0,0,0.0874142410294377
"484","SVE_1489300",0.0277372354147021,0.0593483660221081,0,0,0,0.130510030630513,0.0688236306626695,0.378933115119389,0.0501321710953617,0,0,0.033434232892239,0,0.106156903184051,0,0,0,0,0,0,0.0365605216749125,0.0363335246314575,0,0,0,0
"485","SVE_1492200",0,1.95621502963335e-06,0.0530758642278325,0,0.045112035763809,0,0.107258615758598,0,0.0731581792793995,0,0,0.0371681315411411,0.00723777283486883,0.0749146199701629,0.00102977098117656,0,0,0,0,0,0,0,0.161966027875396,0,0,0
"486","SVE_1494700",0,0,0,0.0469178108341623,0.10838765934104,0,0.0754428913906148,0,0.0321127357060247,0,0,0.0305166708088307,0,0,0,0,0,0,0,0.103042989433648,0.0735858583064766,0.217682039783717,0,0,0.0874630375927371,0
"487","SVE_1494800",0,0,0,0.0290958808327528,0,0,0.0320758929299811,0,0.0428026358474162,0,0.194051263060193,0.072417508517079,0,0.0690438895655256,0,0,0.0931972322335102,0,0,0,0.164114271332863,0,0,0,0,0
"488","SVE_1494900",0.0294373957693552,0,0,0,0,0,0,0,0,0,0.00316023249173964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489","SVE_1495000",0,0,0,0,0,0,0.0323698113421467,0.102675357713252,0,0,0.0277548306902584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942764993162244
"490","SVE_1495100",0,0,0,0,0,0,0.116614982570395,0,0.0339261839026806,0,0.0476449542925476,0,0,0,0.106720505213697,0,0,0,0,0,0,0,0,0,0,0
"491","SVE_1495300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732768486087946,0,0,0
"492","SVE_1495500",0,0,0,0,0.0255677803439772,0,0,0,0.0223897387920162,0,0,0.0575773943588503,0,0,0,0.0702839081175252,0.133472154016519,0.065404479877461,0,0,0.0696317362560983,0.137252086971327,0,0,0,0
"493","SVE_1495700",0,0,0,0,0,0,0,0,0.062156321806659,0,0,0.0267347880414703,0,0,0.0715405108607536,0.0699668630288837,0,0,0,0,0.0687321681046219,0,0,0,0.0812643830290519,0
"494","SVE_1496200",0,0,0.0592923115689108,0,0.0300672050726729,0,0.199789966418298,0,0.154558543230897,0.0672124479169673,0.115930391720593,0.0332622752599314,0.0485168318897373,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","SVE_1499100",0.027947819683198,0,0,0,0,0,0.0294281844587589,0,0,0,0,0.0294293953634992,0,0,0,0,0,0,0.111733132982839,0.109156995313004,0,0,0,0,0,0
"496","SVE_1499900",0,0,0,0,0,0,0,0,0.0283602986252841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497","SVE_1509400",0,0,0,0,0,0,0,0.0466345372404306,0,0,0,0.0314312923264507,0,0,0,0,0,0,0,0,0,0,0,0,0.087042952180118,0
"498","SVE_1525600",0.0293223932724896,0,0.0622139831141654,0,0.0625561086915143,0,0,0,0.0803214085888203,0,0,0.0347795971756121,0,0,0.0650499652017068,0,0,0,0,0,0,0,0,0,0,0
"499","SVE_1528100",0.0294634934111591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500","SVE_1528200",0,0,0.10723972915695,0,0,0,0.0307186261091714,0,0.0297971460595016,0,0.105242357664299,0,0,0,0,0,0,0,0,0,0,0.0734571300379143,0,0.0905653814183486,0,0.176062766203381
"501","SVE_1528300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584183521405242,0,0,0.0697950956559961,0
"502","SVE_1534200",0,0,0.0558003677965248,0,0,0,0.052803120624669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303833024783537,0,0,0,0,0
"503","SVE_1535700",0,0,0,0,0,0,0,0,0.0441147459327318,0,0.0243233703439639,0,0,0,0,0,0,0,0,0,0,0.0637890187701112,0.0803299513851951,0.0449067943604674,0.0638861427821331,0.0479341358177655
"504","SVE_1542000",0,0,0,0,0.0278577343526087,0,0.510231761136321,0.169950546564479,0.0120146568227763,0,0,0,0,0,0,0,0,0,0,0,0.0761277998529177,0.037067037966717,0,0,0,0
"505","SVE_1545100",0,0,0,0,0.0318989266327021,0,0,0,0,0,0,0,0,0,0,0.0578455126101181,0,0,0,0,0,0,0,0,0,0
"506","SVE_1547300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507","SVE_1547500",0.051500006010074,0,0.0274545553856416,0,0.0277700251376101,0.0686497400000034,0,0.055761118113994,0,0,0.321446245946287,0.0582527910024167,0,0,0,0,0,0,0.112317764776598,0.109551271014824,0,0,0,0,0,0
"508","SVE_1547600",0,0,0,0,0.0873624489015253,0,0.0769518729362559,0,0.0277727937263607,0.0264771654321016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509","SVE_1547900",0,0,0.0293539168435648,0,0.0626268224678083,0,0.158738178949877,0,0,0,0,0,0,0.0357630392815599,0.012075221302252,0,0,0,0,0,0,0,0,0,0,0
"510","SVE_1553700",0,0,0.0278193430209952,0.0487641635440278,0.0280926560181011,0,0.0322163718540527,0.141165973641971,0.0495354342072137,0,0.0273404532373435,0.0317236627644359,0,0,0.149930553497834,0.0733589909474484,0,0,0,0.101281740046359,0,0.0723095355984891,0.091053132253182,0,0,0
"511","SVE_1553900",0,0,0.073029194753093,0,0,0,0,0,0.0215717740721446,0,0,0.0277435165776357,0,0,0,0.0677933008649693,0,0,0,0,0.0671930041384508,0,0.0833148118623165,0.0814425069544086,0.0798646536545025,0.0791615512524024
"512","SVE_1557700",0,0,0.153865160998988,0,0.0306738104986701,0,0,0.0524265070902606,0.0554981826040292,0,0.0600741952999799,0.0693930075781334,0,0,0,0,0,0,0,0,0,0,0.0802568509031155,0,0,0
"513","SVE_1564300",0,0,0,0,0.0600640064016103,0.0712531750649742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514","SVE_1574800",0,0,0,0,0.0296758316744099,0,0.329308962581804,0.477815732392035,0.0254663089885938,0,0,0.032861881895303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742843925065243
