"","FLF-DRR106346","FLF-DRR106347","FLF-DRR106348","FLF-DRR106349","FLF-DRR106350","FLF-DRR106351","PF-DRR106352","PF-DRR106353","PF-DRR106354","PF-DRR106355","PF-DRR106356","PF-DRR106357"
"SVE_0608300",3.43421708453991,3.48937953544221,3.97921899263001,3.88536117573715,2.88747839828007,2.94448240073601,3.39408714443011,3.60729254663934,3.75759489447787,3.83906739012831,3.8853119381439,3.89976619750073
"SVE_0608400",3.80306709163003,3.68046160428873,2.63923764808142,2.73156384880369,4.33987934068043,4.28787685213256,2.50113804269377,2.15149297680823,2.13059392845051,2.35499585186492,2.90015563620346,2.67022707288792
"SVE_0608500",7.84141867759342,7.8848924018291,7.366036722775,7.40750955962135,8.08294731007813,8.08456712075759,8.13255806541731,8.14983897913516,8.03041863317829,8.06970134004234,8.36312087994837,8.3263177203129
"SVE_0608600",6.86097811475416,6.83498399378685,6.86874105412278,6.88665082426895,7.16148450846535,7.18033872865091,7.33624423452784,7.31566400367154,7.63661474418523,7.68992242923609,7.522498312314,7.48223166359689
"SVE_0608700",-0.127767803956909,-0.156277217110939,0.0088986088888864,0.14452386090141,1.02030023881195,1.26060954057532,-1.84980378887639,-0.645872787469583,0.0774729587886415,-0.353039776756637,-0.942618351524581,-0.628137393760125
"SVE_0608800",5.09105602697551,4.98440981919491,5.22467462131615,5.19584997284736,5.60531106610515,5.70060031904725,4.83155102224346,4.75215390388635,4.88849830636736,4.71375180889308,4.85234359031766,4.7852363384896
"SVE_0608900",3.82851687541817,3.8905489135188,3.92913863067514,3.92477192855377,3.73359323687976,3.76648501127409,3.87531691303012,3.85056848869597,3.70985985685761,3.71043417366342,3.61979012636713,3.7126243229914
"SVE_0609000",3.2171995075312,3.23660548602183,2.9853581022931,2.8279887413812,4.28715196110796,4.28204875309837,3.41436193296798,3.49202628308926,3.43265065274809,2.60222789491737,3.2676800209029,3.08183779061422
"SVE_0610000",0.425577316037498,0.0662728768080977,0.825460165212675,0.081077392483044,1.97674860529637,1.56777611580911,1.36848100649422,1.51955466325779,1.44197867980743,0.484174491091395,1.19218308749945,1.31494964015268
"SVE_0610100",0.0183780876869326,0.289983260598833,0.560247294145315,0.077904711152962,0.838206586047472,1.10099614673874,0.490667284811786,0.638111055191298,0.0190901810820779,-1.01526681192342,1.11254189028397,0.989537833375537
"SVE_0610200",-0.227342185887791,0.0618412940436076,0.051772346846776,0.244418100790958,1.09813751234778,1.05066106471574,1.08247831761527,1.272708519859,-0.953844553034565,0.484174491091395,0.407380709604105,0.732849660844959
"SVE_0610400",-1.86910086039557,-1.45125722802538,-2.96691146837987,-2.96691146837986,-2.96691146837986,-2.96691146837986,0.0485750333236442,0.466722387007918,0.0888179357371426,-0.343294613361844,-0.129302855607464,0.208495879411067
"SVE_0610800",-1.4237319618633,-1.44556597116332,-2.96691146837987,-2.57080127143034,-2.48565102702922,-1.85393335103318,1.61240041930161,2.0991859172759,1.5890868578833,1.16133131535578,1.96351187354966,0.835122246979635
"SVE_0611100",-1.61892038217572,-1.09624220422259,-2.96691146837987,-2.56695819536778,-0.83462120900172,-0.494392127636261,-1.84081570063429,-0.639185472932805,-0.94815856982402,-0.963495637885573,-1.00719543340517,-1.43217484159263
"SVE_0612500",-2.49895052752791,-2.16096313568257,-2.96691146837987,-2.96691146837986,0.759643031492141,0.642535538986572,1.91369689926163,2.07059798755995,1.67411475245061,2.16243365896793,1.88264358014342,2.16854941428901
"SVE_0615900",-1.63798467649058,-1.88499588939383,-2.96691146837987,-2.58353732482756,1.15316526309049,1.45754542006623,-2.96691146837986,-2.96691146837987,-2.96691146837987,-2.96691146837986,-2.96691146837986,-1.99552186305972
"SVE_0616000",-1.85919208291355,-1.63628912545624,-1.58585168269476,-0.628217545509104,-1.54600980483338,-0.211381440676221,-1.51022710185793,-1.86962202499632,-2.96691146837987,-1.95982909758509,-2.96691146837986,-2.96691146837986
"SVE_0616200",1.39290599963765,1.27962155311411,1.9104966921403,1.58918033618727,0.539061899619787,0.511487474860102,1.23334491557459,1.05133727314545,0.904962451875648,1.0827619183274,0.639906144625867,0.836441843506986
"SVE_0616400",1.19106200046396,0.996266991476219,1.47704021834642,1.40449323404881,0.949246925216451,0.923079717296789,1.07008116549071,1.32080007453438,0.419764833094444,0.991956458334343,0.661389976872415,0.860639868515288
"SVE_0616500",1.5688984046908,1.36251276331186,1.80200262336167,1.88256769264154,1.74392314497595,1.9388725225898,1.52342898887101,1.91759590566072,1.68811149755152,1.33424269333729,1.82324102023954,1.43290802253668
"SVE_0616600",-0.824570923056176,-0.424113805722635,-2.96691146837987,-2.96691146837986,-0.904883739168204,-0.279680790969054,0.150715478714217,-0.477390536488703,0.548683834226003,-0.121352761135577,0.0584234052851771,0.203210962673725
